,X1,date,lat,long,ws,air_temp,lag7R0,area,,month
28821,78,3/18/2020,-35.306944,149.195,3.052777778,17.81944444,7.082430593,New South Wales,,3
28822,79,3/19/2020,-35.306944,149.195,4.181944444,21.91944444,0.435330087,New South Wales,,3
28823,80,3/20/2020,-35.306944,149.195,4.827361111,18.07291667,8.643414604,New South Wales,,3
28824,81,3/21/2020,-35.306944,149.195,1.711111111,16.12474868,5.005356039,New South Wales,,3
28825,82,3/22/2020,-35.306944,149.195,4.605555556,17.48444444,4.441315588,New South Wales,,3
33316,82,3/22/2020,-35.306944,149.195,4.605555556,17.48444444,13.44526285,Queensland,,3
28826,83,3/23/2020,-35.306944,149.195,2.891666667,14.54583333,5.840261195,New South Wales,,3
33317,83,3/23/2020,-35.306944,149.195,2.891666667,14.54583333,4.484193528,Queensland,,3
42300,83,3/23/2020,-35.306944,149.195,2.891666667,14.54583333,8.316339287,Victoria,,3
28827,84,3/24/2020,-35.306944,149.195,1.722222222,17.51388889,4.853583595,New South Wales,,3
33318,84,3/24/2020,-35.306944,149.195,1.722222222,17.51388889,3.894660485,Queensland,,3
42301,84,3/24/2020,-35.306944,149.195,1.722222222,17.51388889,8.482915599,Victoria,,3
28828,85,3/25/2020,-35.306944,149.195,4.672916667,15.85652778,5.566975218,New South Wales,,3
33319,85,3/25/2020,-35.306944,149.195,4.672916667,15.85652778,4.097216615,Queensland,,3
42302,85,3/25/2020,-35.306944,149.195,4.672916667,15.85652778,6.829039737,Victoria,,3
28829,86,3/26/2020,-35.306944,149.195,3.790347222,15.51569444,3.11202242,New South Wales,,3
33320,86,3/26/2020,-35.306944,149.195,3.790347222,15.51569444,9.287540061,Queensland,,3
42303,86,3/26/2020,-35.306944,149.195,3.790347222,15.51569444,0.177975204,Victoria,,3
42752,86,3/26/2020,-31.940278,115.966944,3.603472222,28.44895833,17.32078245,Western Australia,,3
28830,87,3/27/2020,-35.306944,149.195,3.02906746,13.68144841,2.82519282,New South Wales,,3
33321,87,3/27/2020,-35.306944,149.195,3.02906746,13.68144841,6.038913434,Queensland,,3
42304,87,3/27/2020,-35.306944,149.195,3.02906746,13.68144841,0.133443722,Victoria,,3
42753,87,3/27/2020,-31.940278,115.966944,5.57172619,23.26130952,10.9413995,Western Australia,,3
28831,88,3/28/2020,-35.306944,149.195,3.081527778,16.59888889,4.053152291,New South Wales,,3
33322,88,3/28/2020,-35.306944,149.195,3.081527778,16.59888889,4.487928376,Queensland,,3
42305,88,3/28/2020,-35.306944,149.195,3.081527778,16.59888889,11.52388066,Victoria,,3
42754,88,3/28/2020,-31.940278,115.966944,4.897916667,18.25694444,16.6744125,Western Australia,,3
28832,89,3/29/2020,-35.306944,149.195,2.654699074,18.48217593,9.357236251,New South Wales,,3
33323,89,3/29/2020,-35.306944,149.195,2.654699074,18.48217593,3.518854861,Queensland,,3
42306,89,3/29/2020,-35.306944,149.195,2.654699074,18.48217593,11.61388356,Victoria,,3
42755,89,3/29/2020,-31.940278,115.966944,2.93125,15.9875,12.33820104,Western Australia,,3
28833,90,3/30/2020,-35.306944,149.195,4.260694444,18.70743056,0.033752371,New South Wales,,3
33324,90,3/30/2020,-35.306944,149.195,4.260694444,18.70743056,4.196011129,Queensland,,3
42307,90,3/30/2020,-35.306944,149.195,4.260694444,18.70743056,0.07830149,Victoria,,3
42756,90,3/30/2020,-31.940278,115.966944,3.95,17.25833333,5.332781,Western Australia,,3
28834,91,3/31/2020,-35.306944,149.195,2.073148148,16.88943287,4.104639339,New South Wales,,3
33325,91,3/31/2020,-35.306944,149.195,2.073148148,16.88943287,4.295657693,Queensland,,3
42308,91,3/31/2020,-35.306944,149.195,2.073148148,16.88943287,3.317277267,Victoria,,3
42757,91,3/31/2020,-31.940278,115.966944,3.8625,18.6125,5.993402687,Western Australia,,3
28835,92,4/1/2020,-35.306944,149.195,3.035069444,19.03041667,4.583777591,New South Wales,,4
33326,92,4/1/2020,-35.306944,149.195,3.035069444,19.03041667,2.091485592,Queensland,,4
42309,92,4/1/2020,-35.306944,149.195,3.035069444,19.03041667,2.339674906,Victoria,,4
42758,92,4/1/2020,-31.940278,115.966944,4.648611111,21.45694444,0.116427905,Western Australia,,4
1890,93,4/2/2020,-35.306944,149.195,4.538472222,15.55388889,9.146831417,Australian Capital Territory,,4
28836,93,4/2/2020,-35.306944,149.195,4.538472222,15.55388889,3.391530985,New South Wales,,4
33327,93,4/2/2020,-35.306944,149.195,4.538472222,15.55388889,1.882662988,Queensland,,4
42310,93,4/2/2020,-35.306944,149.195,4.538472222,15.55388889,1.795623315,Victoria,,4
42759,93,4/2/2020,-31.940278,115.966944,5.930208333,18.12881944,4.995783549,Western Australia,,4
1891,94,4/3/2020,-35.306944,149.195,3.127202381,14.69861607,4.310122924,Australian Capital Territory,,4
28837,94,4/3/2020,-35.306944,149.195,3.127202381,14.69861607,2.778139073,New South Wales,,4
33328,94,4/3/2020,-35.306944,149.195,3.127202381,14.69861607,1.956904696,Queensland,,4
42311,94,4/3/2020,-35.306944,149.195,3.127202381,14.69861607,1.514780293,Victoria,,4
42760,94,4/3/2020,-31.940278,115.966944,5.471944444,16.995,0.071050444,Western Australia,,4
1892,95,4/4/2020,-35.306944,149.195,8.078506944,11.50527778,3.25291832,Australian Capital Territory,,4
28838,95,4/4/2020,-35.306944,149.195,8.078506944,11.50527778,2.646035011,New South Wales,,4
33329,95,4/4/2020,-35.306944,149.195,8.078506944,11.50527778,1.915359703,Queensland,,4
40515,95,4/4/2020,-35.306944,149.195,8.078506944,11.50527778,10.84553546,Tasmania,,4
42312,95,4/4/2020,-35.306944,149.195,8.078506944,11.50527778,2.739236564,Victoria,,4
42761,95,4/4/2020,-31.940278,115.966944,5.80125,20.46930556,2.927432588,Western Australia,,4
1893,96,4/5/2020,-35.306944,149.195,7.401636905,11.9681746,1.769435247,Australian Capital Territory,,4
28839,96,4/5/2020,-35.306944,149.195,7.401636905,11.9681746,1.832935659,New South Wales,,4
33330,96,4/5/2020,-35.306944,149.195,7.401636905,11.9681746,0.774227979,Queensland,,4
40516,96,4/5/2020,-35.306944,149.195,7.401636905,11.9681746,2.378421921,Tasmania,,4
42313,96,4/5/2020,-35.306944,149.195,7.401636905,11.9681746,1.909314578,Victoria,,4
42762,96,4/5/2020,-31.940278,115.966944,7.5,21.60868056,1.834165538,Western Australia,,4
1894,97,4/6/2020,-35.306944,149.195,3.400416667,13.14875,0.406759645,Australian Capital Territory,,4
28840,97,4/6/2020,-35.306944,149.195,3.400416667,13.14875,2.176210447,New South Wales,,4
33331,97,4/6/2020,-35.306944,149.195,3.400416667,13.14875,0.753732794,Queensland,,4
40517,97,4/6/2020,-35.306944,149.195,3.400416667,13.14875,0.347938517,Tasmania,,4
42314,97,4/6/2020,-35.306944,149.195,3.400416667,13.14875,1.105074947,Victoria,,4
42763,97,4/6/2020,-31.940278,115.966944,8.811111111,25.65395833,2.212003787,Western Australia,,4
1895,98,4/7/2020,-35.306944,149.195,2.390902778,14.27409722,0.514710129,Australian Capital Territory,,4
28841,98,4/7/2020,-35.306944,149.195,2.390902778,14.27409722,0.007900199,New South Wales,,4
33332,98,4/7/2020,-35.306944,149.195,2.390902778,14.27409722,1.14005494,Queensland,,4
40518,98,4/7/2020,-35.306944,149.195,2.390902778,14.27409722,1.06228517,Tasmania,,4
42315,98,4/7/2020,-35.306944,149.195,2.390902778,14.27409722,1.860381053,Victoria,,4
42764,98,4/7/2020,-31.940278,115.966944,4.059722222,24.29548611,0.451165602,Western Australia,,4
1896,99,4/8/2020,-35.306944,149.195,3.753623188,13.75507246,0.768104693,Australian Capital Territory,,4
28842,99,4/8/2020,-35.306944,149.195,3.753623188,13.75507246,1.072828055,New South Wales,,4
33333,99,4/8/2020,-35.306944,149.195,3.753623188,13.75507246,0.77828568,Queensland,,4
40519,99,4/8/2020,-35.306944,149.195,3.753623188,13.75507246,0.219604611,Tasmania,,4
42316,99,4/8/2020,-35.306944,149.195,3.753623188,13.75507246,0.918169404,Victoria,,4
42765,99,4/8/2020,-31.940278,115.966944,3.728985507,23.20144928,1.20020115,Western Australia,,4
1897,100,4/9/2020,-35.306944,149.195,2.970188492,15.1706746,0.58609628,Australian Capital Territory,,4
28843,100,4/9/2020,-35.306944,149.195,2.970188492,15.1706746,0.77138902,New South Wales,,4
33334,100,4/9/2020,-35.306944,149.195,2.970188492,15.1706746,1.084493303,Queensland,,4
40520,100,4/9/2020,-35.306944,149.195,2.970188492,15.1706746,0.792055962,Tasmania,,4
42317,100,4/9/2020,-35.306944,149.195,2.970188492,15.1706746,1.135542878,Victoria,,4
42766,100,4/9/2020,-31.940278,115.966944,3.755555556,26.79444444,0.345318353,Western Australia,,4
1898,101,4/10/2020,-35.306944,149.195,5.5875,13.49404762,0.734607945,Australian Capital Territory,,4
28844,101,4/10/2020,-35.306944,149.195,5.5875,13.49404762,0.587454872,New South Wales,,4
33335,101,4/10/2020,-35.306944,149.195,5.5875,13.49404762,0.771573322,Queensland,,4
40521,101,4/10/2020,-35.306944,149.195,5.5875,13.49404762,0.573933336,Tasmania,,4
42318,101,4/10/2020,-35.306944,149.195,5.5875,13.49404762,0.777679835,Victoria,,4
42767,101,4/10/2020,-31.940278,115.966944,4.361805556,28.05381944,0.036591326,Western Australia,,4
1899,102,4/11/2020,-35.306944,149.195,5.730625,9.056388889,0.456022761,Australian Capital Territory,,4
28845,102,4/11/2020,-35.306944,149.195,5.730625,9.056388889,0.670405151,New South Wales,,4
33336,102,4/11/2020,-35.306944,149.195,5.730625,9.056388889,0.560053116,Queensland,,4
40522,102,4/11/2020,-35.306944,149.195,5.730625,9.056388889,1.361626836,Tasmania,,4
42319,102,4/11/2020,-35.306944,149.195,5.730625,9.056388889,0.464288175,Victoria,,4
42768,102,4/11/2020,-31.940278,115.966944,3.515833333,27.15333333,1.332469574,Western Australia,,4
1900,103,4/12/2020,-35.306944,149.195,2.495833333,9.866666667,0.639598862,Australian Capital Territory,,4
28846,103,4/12/2020,-35.306944,149.195,2.495833333,9.866666667,0.574251181,New South Wales,,4
33337,103,4/12/2020,-35.306944,149.195,2.495833333,9.866666667,0.162124746,Queensland,,4
40523,103,4/12/2020,-35.306944,149.195,2.495833333,9.866666667,0.610834739,Tasmania,,4
42320,103,4/12/2020,-35.306944,149.195,2.495833333,9.866666667,0.30871573,Victoria,,4
42769,103,4/12/2020,-31.940278,115.966944,2.774652778,20.5175,0.662584817,Western Australia,,4
1901,104,4/13/2020,-35.306944,149.195,1.952777778,10.55805556,0.169447264,Australian Capital Territory,,4
28847,104,4/13/2020,-35.306944,149.195,1.952777778,10.55805556,0.392987588,New South Wales,,4
33338,104,4/13/2020,-35.306944,149.195,1.952777778,10.55805556,0.309851706,Queensland,,4
40524,104,4/13/2020,-35.306944,149.195,1.952777778,10.55805556,1.071568602,Tasmania,,4
42321,104,4/13/2020,-35.306944,149.195,1.952777778,10.55805556,0.354146137,Victoria,,4
42770,104,4/13/2020,-31.940278,115.966944,3.363194444,19.61111111,0.309626306,Western Australia,,4
1902,105,4/14/2020,-35.306944,149.195,1.340277778,12.82777778,0.180398018,Australian Capital Territory,,4
28848,105,4/14/2020,-35.306944,149.195,1.340277778,12.82777778,0.355460252,New South Wales,,4
33339,105,4/14/2020,-35.306944,149.195,1.340277778,12.82777778,0.299678347,Queensland,,4
40525,105,4/14/2020,-35.306944,149.195,1.340277778,12.82777778,0.890562631,Tasmania,,4
42322,105,4/14/2020,-35.306944,149.195,1.340277778,12.82777778,0.517407005,Victoria,,4
42771,105,4/14/2020,-31.940278,115.966944,3.961805556,19.73194444,0.040813008,Western Australia,,4
1903,106,4/15/2020,-35.306944,149.195,4.663888889,18.19444444,0.773137932,Australian Capital Territory,,4
28849,106,4/15/2020,-35.306944,149.195,4.663888889,18.19444444,0.368951153,New South Wales,,4
33340,106,4/15/2020,-35.306944,149.195,4.663888889,18.19444444,0.227506477,Queensland,,4
40526,106,4/15/2020,-35.306944,149.195,4.663888889,18.19444444,2.282528835,Tasmania,,4
42323,106,4/15/2020,-35.306944,149.195,4.663888889,18.19444444,0.3549687,Victoria,,4
42772,106,4/15/2020,-31.940278,115.966944,4,16.925,0.946127808,Western Australia,,4
1904,107,4/16/2020,-35.306944,149.195,5.824652778,16.75659722,0.420306876,Australian Capital Territory,,4
28850,107,4/16/2020,-35.306944,149.195,5.824652778,16.75659722,0.322804832,New South Wales,,4
33341,107,4/16/2020,-35.306944,149.195,5.824652778,16.75659722,0.272651875,Queensland,,4
40527,107,4/16/2020,-35.306944,149.195,5.824652778,16.75659722,3.236613319,Tasmania,,4
42324,107,4/16/2020,-35.306944,149.195,5.824652778,16.75659722,0.297052754,Victoria,,4
42773,107,4/16/2020,-31.940278,115.966944,3.754861111,19.00972222,0.687868729,Western Australia,,4
1905,108,4/17/2020,-35.306944,149.195,5.992013889,12.48923611,0.925369615,Australian Capital Territory,,4
28851,108,4/17/2020,-35.306944,149.195,5.992013889,12.48923611,0.438107616,New South Wales,,4
33342,108,4/17/2020,-35.306944,149.195,5.992013889,12.48923611,0.358308822,Queensland,,4
40528,108,4/17/2020,-35.306944,149.195,5.992013889,12.48923611,2.747359424,Tasmania,,4
42325,108,4/17/2020,-35.306944,149.195,5.992013889,12.48923611,0.268203448,Victoria,,4
42774,108,4/17/2020,-31.940278,115.966944,2.552083333,18.78194444,0.595159642,Western Australia,,4
1906,109,4/18/2020,-35.306944,149.195,3.252777778,10.06944444,0.254536256,Australian Capital Territory,,4
28852,109,4/18/2020,-35.306944,149.195,3.252777778,10.06944444,0.346522326,New South Wales,,4
33343,109,4/18/2020,-35.306944,149.195,3.252777778,10.06944444,0.311377373,Queensland,,4
40529,109,4/18/2020,-35.306944,149.195,3.252777778,10.06944444,2.583615284,Tasmania,,4
42326,109,4/18/2020,-35.306944,149.195,3.252777778,10.06944444,0.529589813,Victoria,,4
42775,109,4/18/2020,-31.940278,115.966944,2.797708333,18.65472222,0.481875685,Western Australia,,4
1907,110,4/19/2020,-35.306944,149.195,3.113888889,12.08333333,0.277187189,Australian Capital Territory,,4
28853,110,4/19/2020,-35.306944,149.195,3.113888889,12.08333333,0.010664024,New South Wales,,4
33344,110,4/19/2020,-35.306944,149.195,3.113888889,12.08333333,0.355074416,Queensland,,4
40530,110,4/19/2020,-35.306944,149.195,3.113888889,12.08333333,0.191205164,Tasmania,,4
42327,110,4/19/2020,-35.306944,149.195,3.113888889,12.08333333,0.094454511,Victoria,,4
42776,110,4/19/2020,-31.940278,115.966944,4.432013889,15.29208333,0.057232415,Western Australia,,4
1908,111,4/20/2020,-35.306944,149.195,3.776666667,11.25666667,0.297763915,Australian Capital Territory,,4
28854,111,4/20/2020,-35.306944,149.195,3.776666667,11.25666667,0.083054331,New South Wales,,4
33345,111,4/20/2020,-35.306944,149.195,3.776666667,11.25666667,0.202931584,Queensland,,4
40531,111,4/20/2020,-35.306944,149.195,3.776666667,11.25666667,1.986107295,Tasmania,,4
42328,111,4/20/2020,-35.306944,149.195,3.776666667,11.25666667,0.370319255,Victoria,,4
42777,111,4/20/2020,-31.940278,115.966944,4.348611111,18.93472222,0.24314766,Western Australia,,4
1909,112,4/21/2020,-35.306944,149.195,3.248611111,13.775,0.639296778,Australian Capital Territory,,4
28855,112,4/21/2020,-35.306944,149.195,3.248611111,13.775,0.106342652,New South Wales,,4
33346,112,4/21/2020,-35.306944,149.195,3.248611111,13.775,0.555562786,Queensland,,4
40532,112,4/21/2020,-35.306944,149.195,3.248611111,13.775,3.215050041,Tasmania,,4
42329,112,4/21/2020,-35.306944,149.195,3.248611111,13.775,0.326536685,Victoria,,4
42778,112,4/21/2020,-31.940278,115.966944,3.231944444,18.0375,0.71425215,Western Australia,,4
1910,113,4/22/2020,-35.306944,149.195,3.915079365,11.50123016,0.346707155,Australian Capital Territory,,4
28856,113,4/22/2020,-35.306944,149.195,3.915079365,11.50123016,0.257155575,New South Wales,,4
33347,113,4/22/2020,-35.306944,149.195,3.915079365,11.50123016,0.105316681,Queensland,,4
40533,113,4/22/2020,-35.306944,149.195,3.915079365,11.50123016,0.134418149,Tasmania,,4
42330,113,4/22/2020,-35.306944,149.195,3.915079365,11.50123016,0.301249254,Victoria,,4
42779,113,4/22/2020,-31.940278,115.966944,3.270833333,18.47638889,0.070640455,Western Australia,,4
1911,114,4/23/2020,-35.306944,149.195,3.811111111,14.04722222,0.379712255,Australian Capital Territory,,4
28857,114,4/23/2020,-35.306944,149.195,3.811111111,14.04722222,0.210659782,New South Wales,,4
33348,114,4/23/2020,-35.306944,149.195,3.811111111,14.04722222,0.179051744,Queensland,,4
40534,114,4/23/2020,-35.306944,149.195,3.811111111,14.04722222,0.624239185,Tasmania,,4
42331,114,4/23/2020,-35.306944,149.195,3.811111111,14.04722222,0.037862653,Victoria,,4
42780,114,4/23/2020,-31.940278,115.966944,2.772916667,18.17916667,0.468092562,Western Australia,,4
1912,115,4/24/2020,-35.306944,149.195,3.467693237,12.77600242,0.416993784,Australian Capital Territory,,4
28858,115,4/24/2020,-35.306944,149.195,3.467693237,12.77600242,0.621357544,New South Wales,,4
33349,115,4/24/2020,-35.306944,149.195,3.467693237,12.77600242,0.471324814,Queensland,,4
40535,115,4/24/2020,-35.306944,149.195,3.467693237,12.77600242,1.390437376,Tasmania,,4
42332,115,4/24/2020,-35.306944,149.195,3.467693237,12.77600242,0.171533521,Victoria,,4
42781,115,4/24/2020,-31.940278,115.966944,2.662898551,19.10550725,0.866929045,Western Australia,,4
1913,116,4/25/2020,-35.306944,149.195,4.089444444,14.18569444,0.458719507,Australian Capital Territory,,4
28859,116,4/25/2020,-35.306944,149.195,4.089444444,14.18569444,0.270999439,New South Wales,,4
33350,116,4/25/2020,-35.306944,149.195,4.089444444,14.18569444,0.685461242,Queensland,,4
40536,116,4/25/2020,-35.306944,149.195,4.089444444,14.18569444,0.995829237,Tasmania,,4
42333,116,4/25/2020,-35.306944,149.195,4.089444444,14.18569444,0.8779652,Victoria,,4
42782,116,4/25/2020,-31.940278,115.966944,2.738194444,16.76111111,0.387519631,Western Australia,,4
1914,117,4/26/2020,-35.306944,149.195,4.450892857,12.11862599,0.505552872,Australian Capital Territory,,4
28860,117,4/26/2020,-35.306944,149.195,4.450892857,12.11862599,0.641693427,New South Wales,,4
33351,117,4/26/2020,-35.306944,149.195,4.450892857,12.11862599,0.432654533,Queensland,,4
40537,117,4/26/2020,-35.306944,149.195,4.450892857,12.11862599,0.871027716,Tasmania,,4
42334,117,4/26/2020,-35.306944,149.195,4.450892857,12.11862599,0.560460337,Victoria,,4
42783,117,4/26/2020,-31.940278,115.966944,2.5125,17.50520833,0.215476675,Western Australia,,4
1915,118,4/27/2020,-35.306944,149.195,1.285767045,10.41930442,1.114616884,Australian Capital Territory,,4
28861,118,4/27/2020,-35.306944,149.195,1.285767045,10.41930442,0.23723435,New South Wales,,4
33352,118,4/27/2020,-35.306944,149.195,1.285767045,10.41930442,0.097720297,Queensland,,4
40538,118,4/27/2020,-35.306944,149.195,1.285767045,10.41930442,0.65122135,Tasmania,,4
42335,118,4/27/2020,-35.306944,149.195,1.285767045,10.41930442,0.129008933,Victoria,,4
42784,118,4/27/2020,-31.940278,115.966944,4.3125,17.37916667,0.117943543,Western Australia,,4
1916,119,4/28/2020,-35.306944,149.195,2.943055556,16.375,0.612500336,Australian Capital Territory,,4
28862,119,4/28/2020,-35.306944,149.195,2.943055556,16.375,0.269349325,New South Wales,,4
33353,119,4/28/2020,-35.306944,149.195,2.943055556,16.375,0.651743573,Queensland,,4
40539,119,4/28/2020,-35.306944,149.195,2.943055556,16.375,0.217625186,Tasmania,,4
42336,119,4/28/2020,-35.306944,149.195,2.943055556,16.375,0.582642705,Victoria,,4
42785,119,4/28/2020,-31.940278,115.966944,5.348611111,15.70972222,0.256165447,Western Australia,,4
1917,120,4/29/2020,-35.306944,149.195,6.882271825,13.75525794,0.664383427,Australian Capital Territory,,4
28863,120,4/29/2020,-35.306944,149.195,6.882271825,13.75525794,0.128322056,New South Wales,,4
33354,120,4/29/2020,-35.306944,149.195,6.882271825,13.75525794,0.119568861,Queensland,,4
40540,120,4/29/2020,-35.306944,149.195,6.882271825,13.75525794,0.549625732,Tasmania,,4
42337,120,4/29/2020,-35.306944,149.195,6.882271825,13.75525794,0.080548642,Victoria,,4
42786,120,4/29/2020,-31.940278,115.966944,5.497222222,15.24305556,0.140091238,Western Australia,,4
1918,121,4/30/2020,-35.306944,149.195,7.011517857,7.045446429,0.704096537,Australian Capital Territory,,4
28864,121,4/30/2020,-35.306944,149.195,7.011517857,7.045446429,0.28297086,New South Wales,,4
33355,121,4/30/2020,-35.306944,149.195,7.011517857,7.045446429,0.394615774,Queensland,,4
40541,121,4/30/2020,-35.306944,149.195,7.011517857,7.045446429,0.33859843,Tasmania,,4
42338,121,4/30/2020,-35.306944,149.195,7.011517857,7.045446429,0.176609877,Victoria,,4
42787,121,4/30/2020,-31.940278,115.966944,5.133333333,14.79548611,0.15576578,Western Australia,,4
1919,122,5/1/2020,-35.306944,149.195,9.10312004,6.731269841,1.468121741,Australian Capital Territory,,5
28865,122,5/1/2020,-35.306944,149.195,9.10312004,6.731269841,0.365809518,New South Wales,,5
33356,122,5/1/2020,-35.306944,149.195,9.10312004,6.731269841,0.144895493,Queensland,,5
40542,122,5/1/2020,-35.306944,149.195,9.10312004,6.731269841,0.118514077,Tasmania,,5
42339,122,5/1/2020,-35.306944,149.195,9.10312004,6.731269841,0.677534135,Victoria,,5
42788,122,5/1/2020,-31.940278,115.966944,5.394444444,17.7375,0.528870643,Western Australia,,5
1920,123,5/2/2020,-35.306944,149.195,5.380486111,6.921180556,1.519982693,Australian Capital Territory,,5
28866,123,5/2/2020,-35.306944,149.195,5.380486111,6.921180556,0.76211577,New South Wales,,5
33357,123,5/2/2020,-35.306944,149.195,5.380486111,6.921180556,0.160651626,Queensland,,5
40543,123,5/2/2020,-35.306944,149.195,5.380486111,6.921180556,0.126914943,Tasmania,,5
42340,123,5/2/2020,-35.306944,149.195,5.380486111,6.921180556,0.429049794,Victoria,,5
42789,123,5/2/2020,-31.940278,115.966944,3.802083333,20.80833333,0.405772446,Western Australia,,5
1921,124,5/3/2020,-35.306944,149.195,2.377955748,6.343020082,0.77888105,Australian Capital Territory,,5
28867,124,5/3/2020,-35.306944,149.195,2.377955748,6.343020082,0.597772546,New South Wales,,5
33358,124,5/3/2020,-35.306944,149.195,2.377955748,6.343020082,0.898455706,Queensland,,5
40544,124,5/3/2020,-35.306944,149.195,2.377955748,6.343020082,0.831518173,Tasmania,,5
42341,124,5/3/2020,-35.306944,149.195,2.377955748,6.343020082,0.48021908,Victoria,,5
42790,124,5/3/2020,-31.940278,115.966944,3.902430556,20.99819444,0.235628069,Western Australia,,5
1922,125,5/4/2020,-35.306944,149.195,1.991666667,7.445833333,0.779383636,Australian Capital Territory,,5
28868,125,5/4/2020,-35.306944,149.195,1.991666667,7.445833333,0.22522899,New South Wales,,5
33359,125,5/4/2020,-35.306944,149.195,1.991666667,7.445833333,0.813548092,Queensland,,5
40545,125,5/4/2020,-35.306944,149.195,1.991666667,7.445833333,0.464007815,Tasmania,,5
42342,125,5/4/2020,-35.306944,149.195,1.991666667,7.445833333,0.134083248,Victoria,,5
42791,125,5/4/2020,-31.940278,115.966944,3.208125,18.05540675,0.272229155,Western Australia,,5
1923,126,5/5/2020,-35.306944,149.195,0.89952877,7.451818783,0.764502225,Australian Capital Territory,,5
28869,126,5/5/2020,-35.306944,149.195,0.89952877,7.451818783,1.083930636,New South Wales,,5
33360,126,5/5/2020,-35.306944,149.195,0.89952877,7.451818783,0.461909472,Queensland,,5
40546,126,5/5/2020,-35.306944,149.195,0.89952877,7.451818783,0.874068335,Tasmania,,5
42343,126,5/5/2020,-35.306944,149.195,0.89952877,7.451818783,0.891575025,Victoria,,5
42792,126,5/5/2020,-31.940278,115.966944,9.723174603,17.39777778,0.622091233,Western Australia,,5
1924,127,5/6/2020,-35.306944,149.195,2.165277778,9.063541667,0.750575504,Australian Capital Territory,,5
28870,127,5/6/2020,-35.306944,149.195,2.165277778,9.063541667,0.090997672,New South Wales,,5
33361,127,5/6/2020,-35.306944,149.195,2.165277778,9.063541667,0.257112324,Queensland,,5
40547,127,5/6/2020,-35.306944,149.195,2.165277778,9.063541667,0.392237532,Tasmania,,5
42344,127,5/6/2020,-35.306944,149.195,2.165277778,9.063541667,1.311488378,Victoria,,5
42793,127,5/6/2020,-31.940278,115.966944,5.363425926,11.94964286,0.705567171,Western Australia,,5
1925,128,5/7/2020,-35.306944,149.195,5.116319444,14.16354167,0.747086651,Australian Capital Territory,,5
28871,128,5/7/2020,-35.306944,149.195,5.116319444,14.16354167,0.980318609,New South Wales,,5
33362,128,5/7/2020,-35.306944,149.195,5.116319444,14.16354167,0.278264018,Queensland,,5
40548,128,5/7/2020,-35.306944,149.195,5.116319444,14.16354167,0.647154842,Tasmania,,5
42345,128,5/7/2020,-35.306944,149.195,5.116319444,14.16354167,0.720888118,Victoria,,5
42794,128,5/7/2020,-31.940278,115.966944,2.783055556,14.31319444,0.397224616,Western Australia,,5
1926,129,5/8/2020,-35.306944,149.195,6.306180556,14.74097222,0.75549984,Australian Capital Territory,,5
28872,129,5/8/2020,-35.306944,149.195,6.306180556,14.74097222,0.626335748,New South Wales,,5
33363,129,5/8/2020,-35.306944,149.195,6.306180556,14.74097222,0.593962036,Queensland,,5
40549,129,5/8/2020,-35.306944,149.195,6.306180556,14.74097222,0.232007811,Tasmania,,5
42346,129,5/8/2020,-35.306944,149.195,6.306180556,14.74097222,1.550521526,Victoria,,5
42795,129,5/8/2020,-31.940278,115.966944,3.102083333,11.63611111,0.440296141,Western Australia,,5
1927,130,5/9/2020,-35.306944,149.195,7.489953704,9.490243056,0.773727276,Australian Capital Territory,,5
28873,130,5/9/2020,-35.306944,149.195,7.489953704,9.490243056,0.664608172,New South Wales,,5
33364,130,5/9/2020,-35.306944,149.195,7.489953704,9.490243056,0.63676522,Queensland,,5
40550,130,5/9/2020,-35.306944,149.195,7.489953704,9.490243056,0.246445883,Tasmania,,5
42347,130,5/9/2020,-35.306944,149.195,7.489953704,9.490243056,2.819227944,Victoria,,5
42796,130,5/9/2020,-31.940278,115.966944,3.530555556,12.73194444,0.479172996,Western Australia,,5
1928,131,5/10/2020,-35.306944,149.195,2.718055556,3.636111111,0.798624059,Australian Capital Territory,,5
28874,131,5/10/2020,-35.306944,149.195,2.718055556,3.636111111,0.116759082,New South Wales,,5
33365,131,5/10/2020,-35.306944,149.195,2.718055556,3.636111111,1.379385727,Queensland,,5
40551,131,5/10/2020,-35.306944,149.195,2.718055556,3.636111111,0.261531313,Tasmania,,5
42348,131,5/10/2020,-35.306944,149.195,2.718055556,3.636111111,4.663453146,Victoria,,5
42797,131,5/10/2020,-31.940278,115.966944,2.770138889,13.76631944,0.51649392,Western Australia,,5
1929,132,5/11/2020,-35.306944,149.195,1.352083333,4.923472222,1.654019987,Australian Capital Territory,,5
28875,132,5/11/2020,-35.306944,149.195,1.352083333,4.923472222,0.367326496,New South Wales,,5
33366,132,5/11/2020,-35.306944,149.195,1.352083333,4.923472222,2.246501865,Queensland,,5
40552,132,5/11/2020,-35.306944,149.195,1.352083333,4.923472222,0.280893956,Tasmania,,5
42349,132,5/11/2020,-35.306944,149.195,1.352083333,4.923472222,3.512166663,Victoria,,5
42798,132,5/11/2020,-31.940278,115.966944,3.321875,16.07743056,0.555827042,Western Australia,,5
1930,133,5/12/2020,-35.306944,149.195,2.979166667,8.059722222,0.855617945,Australian Capital Territory,,5
28876,133,5/12/2020,-35.306944,149.195,2.979166667,8.059722222,1.031538983,New South Wales,,5
33367,133,5/12/2020,-35.306944,149.195,2.979166667,8.059722222,0.40002857,Queensland,,5
